mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,sex,Class
0.235088303,2.421549547,-3.468908182,2.973465924,0.828986061,0.719993344,-0.5328897,1.049408902,0.047884399,1.117915178,-0.305684848,0.618139677,0.074478182,0.563085435,0.028064667,0.704274378,0.162248679,0.439641865,0.0049469,0.331026099,0.132123918,0.313462789,0.067540939,0.488557184,-0.090702282,0.317754485,0,0
3.430990526,2.462675551,-3.885536842,1.318675219,-1.011303947,1.128281764,-2.324552816,1.454815584,-1.119421105,0.9705717,-0.314103711,0.851840169,0.073229995,0.49877298,-0.707299132,0.57142273,-0.238070842,0.463021301,-0.511382711,0.306844369,-0.453516895,0.386263588,-0.794157447,0.521890658,-0.28456785,0.526817563,0,7
2.170830625,0.747481654,-3.77176875,0.870206476,0.317296604,0.904196978,-0.785790896,0.788517314,-1.341389792,0.647213397,-0.941561875,0.32991776,-0.632443354,0.435007602,-1.301851479,0.888078158,-0.685193077,0.545755788,-0.983432083,0.396760664,-0.616190731,0.286426748,-0.465170604,0.457522441,-0.545778917,0.452452168,1,8
3.498626565,2.227787486,-4.197891304,0.740641767,-2.433416674,1.581791623,-2.63845663,1.293763213,-0.347834987,0.543312007,-0.189065211,0.562537596,-0.476797609,0.369473418,-0.957159783,0.271285914,-0.313993391,0.372098289,-0.391415265,0.316204695,-0.484761022,0.552878639,0.025652152,0.443850997,-0.291264359,0.339147302,1,4
4.740287843,2.946036793,-5.644966667,1.282671737,-1.648672157,1.33824414,-2.479947431,1.195381949,0.062049729,0.82419266,-0.116231882,0.892016139,-1.073921549,0.798352948,0.094025743,0.604698849,-0.562911623,0.45320555,-0.380634296,0.61590281,-0.404257431,0.544990308,0.681812353,0.667071131,0.528627408,0.676429383,1,7
1.136540931,1.038648327,-2.650311034,2.420700755,0.720064483,1.616984242,-1.482376483,1.349251918,-0.15742031,0.976525478,-0.319560345,1.096629539,0.251899483,0.536173039,-0.444537276,0.433980108,0.069142172,0.40261662,0.404304483,0.358387649,0.125105324,0.438344135,0.141927276,0.292704949,0.017713931,0.264126131,0,9
2.345487143,0.817362261,-2.656566071,1.028188091,0.285577429,1.728634184,-0.924664064,0.747988004,-1.733991786,1.001437385,-1.657721071,0.484014215,-0.661179175,0.814817762,-0.899188464,0.700825438,-0.688563643,0.634052339,-1.119827143,0.431946206,-0.648641052,0.588679609,-0.492481464,0.536357114,-0.130841809,0.554494987,1,8
1.779340652,2.122265391,-2.324521739,1.181485383,-0.810061891,1.041205679,-1.180914704,1.139980141,-0.80316587,0.489603542,-1.059614913,0.853768112,-0.097096565,0.543310817,-0.30542075,0.684420696,0.314506772,0.295732531,-0.223473783,0.366792007,-0.558440565,0.716495869,-0.496326759,0.548027131,-0.588634239,0.464283981,0,3
2.909798188,1.576332617,-1.8670065,1.33581847,-0.31525375,1.456550478,-0.777360188,0.770498245,-1.124629594,0.685569371,-0.638089906,0.83762225,-0.16404825,0.85022028,-0.136862313,0.943073462,0.015914563,0.460544637,-0.26424975,0.584154298,-0.45620125,0.589213969,-0.523249031,0.518075583,-0.031121031,0.45009146,0,1
1.3228825,2.086055296,-2.148324423,0.634550633,0.373951846,0.939983545,-1.024983596,0.951382697,-1.541603385,0.882308618,-1.033071577,0.630577539,-0.035374788,0.617239684,-1.216285962,0.852726322,-0.215496538,0.470928796,-0.902403596,0.486428986,-0.420083596,0.372414357,-0.914239173,0.604365929,-0.540281686,0.40180991,1,2
1.370581667,2.941947274,-2.940678333,1.112179058,-0.544526194,1.505239489,-1.256025972,0.777924995,-1.526376944,0.791314945,-1.127096556,0.756705338,0.002249814,0.480102817,-0.440842444,0.872364829,-0.538347556,0.674759914,-0.268194414,0.448297542,-0.137681139,0.754288752,-0.508823166,0.556614155,-0.765038472,0.640531476,1,2
3.1784825,1.876680892,-1.337852813,2.572973753,-1.619200625,1.876886125,-1.188292625,0.81516342,-1.161045313,0.544837692,-0.649638281,0.692997923,-0.348454025,0.721958189,-0.021566781,0.743861504,-0.737767656,0.737670521,-0.71550875,0.516391035,-0.344950028,0.469632438,-0.797295563,0.591450391,-0.061289463,0.637239124,0,1
1.908869979,1.942212322,-4.407551724,1.281945042,-1.255371034,1.336175041,-0.614165793,1.390607003,0.097017931,0.740527718,-0.305898476,0.58914647,-0.682144828,0.653996738,-0.319518621,1.131247399,-0.519403448,0.727678877,-0.758795138,0.71488924,-0.152736414,0.40781329,-0.179900534,0.296324484,-0.401756248,0.397073362,1,5
2.393508333,0.962907304,-3.715847917,0.716952824,0.011209771,0.957561443,-0.949380875,0.836740348,-1.56672,0.849503754,-1.117625417,0.404121873,-0.594055838,0.521727707,-1.240374375,0.944248311,-0.612957369,0.494839263,-1.060488542,0.45388827,-0.565157833,0.329354084,-0.536163396,0.723050314,-0.271509979,0.427519432,1,8
0.7463,2.431752419,-2.795217407,1.990537069,0.694988278,1.004555476,-0.661699074,1.348793651,0.008198963,0.701680296,-0.11217107,0.505654246,-0.022812815,0.49376808,-0.814682259,0.910993305,-0.1499394,0.497537005,-0.433287,0.543384875,-0.3027897,0.494574472,-0.139580074,0.465619395,-0.07970233,0.310294702,0,5
0.374094,2.26290213,-3.885614286,1.635296926,-0.038005257,1.613448841,-0.871213571,1.24970919,0.300494857,0.893018806,-0.018991629,0.703306828,-0.352814286,0.616642451,-0.466012971,0.896152975,-0.19348058,0.509801495,-0.183060286,0.61283494,0.024203714,0.474501822,0.021229829,0.464723898,-0.034995691,0.417915598,1,5
3.560849688,1.391239554,-4.19546275,2.91255965,-1.266001459,1.492760739,-1.334182594,1.427235971,-1.895084063,0.648332891,-0.616834438,0.938032454,0.287935625,0.665192721,-0.931054781,0.576051131,-0.779823375,0.539677329,-0.759365844,0.527295605,-0.458462094,0.612116047,-0.209894094,0.312947537,-0.724443656,0.339238044,1,1
2.556480593,2.372524616,-5.08297037,1.66398516,-0.901764389,1.612712971,-1.92729537,0.970160331,0.184287294,0.770947928,-0.778839869,0.702614943,-0.909675667,0.6317278,-0.275448889,0.915846905,-0.314752778,0.486246967,-0.560723796,0.596170446,-0.499583481,0.571551934,0.380815074,0.408714807,-0.168340133,0.466040808,1,5
2.072699476,2.314399592,-4.306265714,2.476764643,-0.905381905,1.73393295,-1.920457143,1.183403766,-0.477419048,0.907461369,-0.485343452,0.945014605,-0.284010929,0.633004486,-0.081436762,0.614467185,-0.029338024,0.556392881,-0.35280119,0.701620069,-0.142249762,0.438452266,-0.088539119,0.455276178,-0.088590738,0.631164059,1,0
2.37928825,1.442763551,-4.239605,2.095832467,-1.04341745,1.08891864,-1.6070672,1.043732384,-1.124733,0.758427258,-0.792111775,0.890066083,-0.020228785,0.855392301,-0.6650222,0.999851103,-0.519136783,0.636063011,-0.822590825,0.903803031,-0.132524723,0.521198313,-0.204691675,0.474356434,-0.316923785,0.471140246,1,1
2.062236923,0.923869139,-3.431946038,3.04430236,0.303956154,1.566251585,-1.256387308,1.424432608,-0.269131462,0.730686546,0.049047692,0.688620494,-0.263920154,0.671859523,-0.148956846,0.764283794,0.149193212,0.667931644,0.289226346,0.368570797,-0.328025423,0.570596266,0.131263919,0.449442646,-0.328972235,0.260189603,0,9
2.818732,0.79324138,-2.656528,0.641801679,-0.732731808,1.353658165,-1.8615096,1.22844019,-0.528705307,1.183032274,-0.50800128,0.785613906,-0.05135568,0.479063129,-1.02455048,0.601325706,-0.652775052,0.45504824,-1.4640968,0.340080143,-0.88543536,0.455945372,-0.57915984,0.483294705,-0.73849896,0.439366472,1,7
2.55196,1.720138781,-4.287925957,2.363924097,-0.702592255,1.638664454,-2.350394894,0.96283613,-1.845029957,1.016227114,-0.076139298,1.100606425,0.159437191,0.745308361,-0.482154723,0.636802324,-0.763937745,0.65483028,-0.269194083,0.552961776,-0.16618066,0.492952569,0.140567366,0.467468338,-0.162975447,0.433442659,1,1
2.517133409,1.008305444,-2.572306818,0.53272131,-0.048207273,0.652425607,-1.888366682,1.061549351,-1.088371886,0.599754001,-1.060952545,0.536724148,0.186679614,0.444656212,-0.51964145,0.514048551,-0.103061273,0.468742003,-0.520727909,0.275376367,-0.290473375,0.384818497,-0.930242477,0.383167787,-0.010595432,0.421026968,0,4
3.319134773,1.729309182,-3.657575,0.377832959,-1.994548182,1.443015353,-2.428849545,1.358302538,-0.413674409,0.602249967,-0.346389091,0.614190056,-0.733372773,0.318443686,-1.1227905,0.533995791,-0.919687591,0.470069424,-0.956247273,0.391954492,-0.478927066,0.301662607,-0.023623273,0.443854389,-0.634940383,0.451797633,1,4
1.132576829,2.00169849,-2.180289512,0.86299899,0.591949512,0.789786623,-0.570705024,0.498485247,-0.420189512,0.532646769,-0.584649146,0.556187803,-0.712260098,0.628735706,0.159062902,0.545217597,0.060217663,0.407366147,-0.119054439,0.43847328,-0.832285537,0.643092284,0.517189073,0.534428897,-0.442324637,0.363350742,0,3
2.0645893,1.364979829,-1.82487275,0.616211381,0.753764625,1.165664001,-0.326476827,1.01351465,-0.498258818,0.585696915,-0.62714315,0.779720139,-0.08057083,0.526588572,-0.813806,0.948267065,0.223909048,0.415227129,-0.68829925,0.526851059,-0.57590495,0.46634728,-0.463101275,0.559683088,-0.162336076,0.390943344,0,1
2.649678462,2.407150768,-3.473569231,0.883811655,-1.996223077,1.582541974,-2.048444615,0.866927059,-0.449722179,0.787163763,-0.222665538,0.661011217,-1.414615513,1.248996636,-0.014297949,0.398350631,-0.284907318,0.476724298,-0.437607141,0.642274339,-0.594765897,0.400362207,-0.387218333,0.500714745,-0.505358769,0.467924275,1,7
2.28257322,1.829719385,-2.666102439,0.446018735,-1.340290732,1.28940283,-2.599198195,1.543959596,-0.609404098,0.536128567,-0.129257683,0.553765065,-0.231547783,0.311083133,-0.952704683,0.576857623,-0.271557842,0.316117137,-0.89594122,0.382804473,-0.812742024,0.419964411,-0.158300146,0.448987687,-0.496133439,0.523297296,1,4
3.646129149,3.203141291,-3.973291489,2.418995705,-0.390639936,1.443990468,-1.514671104,1.233934741,-1.007865319,1.270950296,-1.080714191,0.957375662,-0.113103015,0.795944459,-0.377351234,0.556312386,-0.189468379,0.458105555,0.017674875,0.402150256,-0.116500277,0.848212842,-0.195244291,0.600667967,-0.296047051,0.396664974,0,6
0.1785075,3.397539539,-2.668694615,2.717607559,0.549074615,1.252141889,-1.081082423,1.846052013,-0.658685615,1.396951652,-0.303303942,0.853808134,0.016059769,0.5686889,-0.424482212,0.616868051,0.151736481,0.579129077,-0.040925717,0.403448746,0.021634421,0.694712629,-0.281314981,0.696187333,-0.016832702,0.388520144,0,6
0.329873271,3.698287222,-4.43728125,1.798158061,0.018275438,1.600422761,-0.966584375,1.150130328,-0.259837848,1.086677964,-0.468803313,0.870102692,0.029884813,0.639488241,0.116593942,0.516277725,-0.249555667,0.678790469,-0.178048438,0.676098623,0.094704931,0.470386501,0.191364502,0.377282814,-0.050780592,0.612121379,1,6
-0.451252581,1.396837715,-3.369175484,1.713900539,-0.233689677,2.181610397,-1.047686774,1.085323887,-0.553993568,0.623817138,-1.0490735,1.24080986,-0.229728026,0.289074978,-0.425292165,0.573690374,-0.11705021,0.373171204,0.252402587,0.611384686,0.031665742,1.014315742,0.597829968,0.38257783,-0.152649226,0.407438531,1,9
0.138844303,4.14377387,-2.639991818,0.994514616,-0.417274242,1.695119325,-0.446873727,0.813733224,-0.907989394,1.048000096,-0.658824424,0.838474508,0.17419397,0.537830641,-0.256089273,0.865015031,-0.837727273,1.067518352,-0.480045606,0.686264156,-0.009285818,0.622117681,-0.247824515,0.728219999,-0.238084515,0.540083456,1,2
0.088911136,2.72909332,-4.256047727,2.074393258,-0.343189977,1.688364233,-0.850086591,1.191029576,0.628737909,0.973428749,0.215546295,0.829092498,-0.480775182,0.722483095,-0.320480568,1.056038937,-0.065447614,0.682348678,-0.070343659,0.862241098,-0.366353,0.697303465,0.149772864,0.444225694,-0.036898168,0.465223434,1,5
2.886151475,0.841070174,-3.459652459,0.558497508,-0.023729656,1.009585478,-1.160391446,0.657028472,-1.474354754,0.546745453,-1.350849836,0.299362191,-0.795814197,0.458425661,-1.220792148,1.023982493,-0.712491574,0.599933028,-1.137091782,0.469046762,-0.542685164,0.47521229,-0.47490759,0.403577827,-0.338477984,0.547268408,1,8
1.92681881,1.610177037,-2.920195238,1.437263626,0.070036443,2.168102512,-0.026748076,1.006804305,-0.752509667,0.649564356,-0.950124595,0.497400782,-0.4814655,0.466968506,-0.752971524,0.812252008,-0.096908081,0.39488654,-0.421506674,0.631565125,-0.668997052,0.542564264,-0.28464131,0.635488136,-0.579589238,0.346619871,0,2
-1.424600571,3.246031645,-3.035631429,0.731995641,-0.126223143,1.063141305,-1.384002657,1.650686856,-0.105617257,0.657137171,-0.74853028,1.086982109,0.238339857,0.493122019,0.17871406,0.556359351,0.162140369,0.574622244,-0.313628571,0.718028616,-0.07698774,0.592625153,0.244591914,0.308996668,-0.034812114,0.490110483,1,6
4.016931702,1.325211294,-3.243944681,0.400719358,-0.313576843,0.632308467,-1.42771083,1.00046633,-1.443261502,0.678050203,-1.591365149,0.718434298,-0.730466681,0.406524587,-0.758629723,0.774566554,0.180913511,0.503786311,-0.857124574,0.44457266,-0.625931257,0.454811055,-1.190249298,0.539960466,-0.382634532,0.364209682,0,8
0.402080293,1.362424609,-1.278350976,0.59618752,-0.087071244,0.788163198,-1.858451463,1.120972431,-0.341324644,0.416058834,-0.303072737,0.335058075,0.351563488,0.334925206,-0.70848878,0.288687118,0.12995792,0.248776215,-0.209539976,0.292111427,-0.189124659,0.486976654,-0.708297512,0.39819163,-0.16147598,0.273653303,0,4
1.583455425,1.95852842,-3.5373823,3.093711705,-0.077181025,1.92443955,-0.46533585,1.015187027,-0.066107825,1.125958221,-0.856162393,0.679949473,-0.269686825,0.613579536,-0.0068329,0.561807766,-0.249283975,0.617199597,-0.064855625,0.512667719,-0.1773625,0.499683155,-0.33396815,0.746237859,-0.317548425,0.417934042,0,0
1.580479875,1.495220561,-3.247705417,2.998614641,1.102294125,0.971165042,-0.378999583,1.261329635,0.193005083,0.74190323,-0.555911792,0.657004436,-0.1503785,0.580583537,-0.994813846,1.053861804,0.023214583,0.502711258,-0.4263975,0.640801406,-0.350635679,0.525375194,-0.232149208,0.556887626,0.202891,0.402245621,0,5
-0.44450492,1.550665928,-3.4840724,2.851743138,0.9625694,1.170120526,-0.73150636,1.092099622,0.61276564,0.697704038,-0.1458804,0.410890702,-0.00655908,0.384400797,-0.41200384,0.999879233,0.150646,0.427065674,-0.16114856,0.567969651,-0.224199264,0.350929455,-0.010866624,0.538758468,-0.00849756,0.401513788,0,5
3.002268421,0.887033084,-3.988131579,0.540454245,-0.497573298,0.790176441,-1.261173754,0.937099727,-1.459142105,0.750615923,-1.131738772,0.272166882,-0.557756832,0.730125494,-1.378109474,0.514099571,-0.671217912,0.485662879,-0.880281053,0.37910887,-0.416358577,0.379965694,-0.409087839,0.283932575,-0.195232728,0.441641747,1,8
1.039431803,3.126714047,-2.725433311,1.629994994,1.620114646,1.316154121,-0.702104918,0.652584892,-2.095426197,1.239039188,-0.87176228,0.692386151,-0.424122525,0.549652941,-0.920856918,0.69168177,-0.225216277,0.469100588,-0.393830451,0.436858101,-0.137080964,0.546973824,-0.219804984,0.391497773,-0.093876521,0.389840615,1,2
1.956743784,2.288556149,-2.172821892,1.203763979,0.183183838,1.688151233,-0.676409595,0.959151825,-0.719005297,0.823415859,-0.67824173,0.679446898,-0.616960243,0.709532645,0.368330568,1.091157405,-0.02481292,0.420126094,-0.403266054,0.54357132,-0.684046946,0.732675864,0.314332405,0.256584735,-0.342658108,0.305702511,0,2
-0.13271225,3.130278793,-4.0921775,1.562544782,-0.8930242,1.672694907,-1.42359295,1.187810209,-0.26454485,0.826273954,-0.74836825,0.773680692,-0.1009505,0.859860241,0.44185435,0.739032365,-0.120088275,0.472162669,-0.10063765,0.460374777,0.188888963,0.325639644,-0.04826115,0.508134627,-0.062487775,0.564049242,1,5
2.802735806,1.403037995,-3.805993548,1.828498327,-0.008677742,1.435577826,-1.555264935,1.282150927,-0.519610761,1.002932364,-0.757043548,0.762910424,-0.230479,0.658812393,-0.742724194,0.669076414,-0.064898097,0.408843956,-0.688730968,0.457291323,-0.643224645,0.777369156,-0.700812323,0.516046676,-0.178360594,0.420687263,0,9
3.481223448,2.63230575,-3.194015517,1.086482827,-0.181883845,1.614439848,0.164533362,0.898672805,-1.624944328,1.239311325,-0.835136052,0.626269513,-1.041052638,0.932377197,0.228582707,0.752666207,-0.269757941,0.607833271,-0.411742822,0.466465873,-0.581733983,0.52429627,0.107515336,0.33991906,0.041661002,0.445163703,0,8
0.774400875,2.983027422,-3.921845,1.667378016,-0.4940107,1.48326073,-0.490314575,1.010235703,0.107933525,0.878177866,-0.523605925,0.614144357,-0.092142175,0.666165501,-0.09962915,0.976522067,-0.5622313,0.732331897,-0.5922018,0.799424928,-0.012260108,0.525927214,0.063919575,0.36913435,-0.31359515,0.468370259,1,5
1.203658663,2.18290731,-3.291345,0.601927465,-0.805017734,0.97081489,-1.507630983,1.195088523,-0.32921005,0.700537253,-0.36248208,0.579761334,-0.313789575,0.452818294,-0.598737933,0.511260637,-0.645069925,0.508618504,-0.8014505,0.507039371,-0.338686363,0.328412402,-0.233917418,0.377151424,-0.50559975,0.322844895,1,7
3.326052391,2.001808658,-0.240745652,0.962024926,-2.677001522,1.836607188,-1.936857543,0.862473235,-0.427075609,0.645041173,-0.167939591,0.465869943,0.053683363,0.306723369,-1.05166913,0.437396198,-0.803939761,0.551736724,-0.219105,0.397123146,-0.480696087,0.448467089,-1.105857391,0.52614919,0.050361235,0.434216637,0,4
2.407200276,1.663922454,-3.949482759,2.356613102,-0.140716721,1.173833814,-1.17941569,1.00303847,-0.516276976,1.105658232,-0.825229621,0.844565469,-0.513747586,0.723345767,-0.789836586,0.754394535,0.096611034,0.371640315,-0.394714241,0.435756256,-0.41116869,0.470253273,-0.31807239,0.443957053,-0.230072897,0.332085978,0,0
3.415284447,1.97678963,-1.847926316,1.478857559,-1.499366868,1.832288552,-1.170817153,0.917230751,-1.667073947,0.794507206,-0.568997105,1.073504431,-0.389962263,0.907397801,0.242070763,0.861903998,0.161575895,0.423451,-0.4565275,0.359963763,-0.577349542,0.632928772,-0.240965938,0.599194501,0.244866447,0.468215318,0,1
2.281972234,2.99785479,-1.5313,1.14528064,0.33943072,0.6592915,-1.197377415,1.156317863,-0.726472561,0.570960159,-1.178961268,0.83694799,-0.172725507,0.495673559,-0.01610478,0.72124683,0.576298634,0.289877842,-0.270511951,0.386897008,-0.421371854,0.583294568,-0.402195202,0.538811592,0.123064183,0.238112792,0,3
-0.59685375,2.026978649,-3.330294444,1.008127994,-0.3129905,1.07331926,-0.886268617,0.845576809,-0.173944056,0.725425844,0.028520333,0.517264977,0.0546275,0.452899041,-0.28744475,0.644711128,-0.100510556,0.36553731,-0.227992611,0.534623339,0.026455433,0.343109833,-0.035905528,0.460428164,-0.204898222,0.53596456,1,9
5.442694595,1.838018795,-4.27527027,0.512585132,-2.200073568,1.050237856,-2.481174595,0.89409447,-0.904881743,0.568626553,-0.743141081,1.071402335,-0.327205216,0.379739692,-0.435229649,0.483714754,-0.556700541,0.360556555,-1.253210811,0.434004626,-0.766414595,0.522463542,0.095350514,0.575379735,-0.266992946,0.376489629,1,7
-0.269970227,4.375236443,-3.963906818,2.222876631,-0.850080909,2.514477568,-1.015590489,1.355676807,-0.118307341,0.953325766,-0.839001393,1.301638302,0.282987614,0.69385096,-0.045953341,0.772707147,0.178615818,0.542833467,-0.130553341,0.736505922,0.072523091,0.624088402,0.475233977,0.567674317,0.128201659,0.489574295,1,6
1.768027979,1.108028571,-2.000504255,0.494716002,0.905438043,1.040170694,0.31050966,0.769174198,-0.801063617,0.719758286,-0.515511745,0.392296245,-0.600995702,0.450178788,-0.346346085,0.810282945,0.417537957,0.347678826,-0.554548021,0.397163096,-0.412710972,0.432285901,-0.467602723,0.318122192,-0.075215794,0.37470832,0,8
0.597215118,2.198636177,-2.016025294,1.236718854,-0.826318824,1.217531244,-2.005164098,1.28733831,0.015952442,0.656904903,0.018889941,0.654222538,-0.636282961,0.510826588,-0.750489431,0.648690253,-0.178741098,0.51515684,-0.389490706,0.410279189,-0.503956316,0.432663501,0.04110698,0.515624003,-0.049295529,0.357816139,1,4
4.031435833,2.680678324,-1.136180333,0.923793972,-1.418973056,1.224726562,-1.339534528,0.765005378,-0.979740355,0.693677114,0.757718278,0.865854001,0.353381306,0.428969915,-0.287190775,0.327260247,0.113609853,0.388267107,0.262092389,0.356447882,-0.568694472,0.611462629,-0.422459122,0.403489376,0.346215389,0.510947773,0,4
